gauge_id,huc,gauge_lon,gauge_lat,uparea_km2,snapped_lon,snapped_lat,snapped_uparea,area_percent_difference,nesting
hysets_12155300,17,-122.0731848,47.9348201,332.27217715068747,-122.075,47.925,311.03137,6.3925943,nested_downstream
hysets_12311000,17,-116.3871424,48.63021257,341.4334830661137,-116.375,48.625,307.75812,9.862932,not_nested
hysets_12082500,17,-122.0837194,46.75260766,348.9595654983757,-122.025,46.725,360.9544,3.437316,not_nested
hysets_12301810,17,-115.3537083,48.7478111,350.84275206337963,-115.375,48.775,347.80353,0.8662613,not_nested
hysets_14302480,17,-123.7103974,45.4462181,372.9728486751478,-123.625,45.425,369.58957,0.907109,nested_downstream
hysets_08NL050,17,-120.0687,49.36419,386.910552513529,-120.075,49.375,382.76794,1.070689,not_nested
hysets_12080010,17,-122.9031949,47.01176308,400.4090539158632,-122.875,46.975,402.68518,0.56844944,not_nested
hysets_14301500,17,-123.7251209,45.47593996,416.4272960135797,-123.625,45.475,411.97565,1.0690125,not_nested
hysets_10378500,17,-119.9232849,42.42488264,434.20420066903233,-119.975,42.425,434.2483,0.010156028,not_nested
hysets_08NH005,17,-116.9535,49.90762,440.0797220651859,-116.975,49.925,439.19955,0.19999957,not_nested
hysets_14325000,17,-124.070652,42.89149904,442.1716713037405,-124.075,42.875,454.3986,2.7651997,not_nested
hysets_12182500,17,-121.4154046,48.5262307,442.6170886295047,-121.375,48.525,411.2521,7.0862584,not_nested
hysets_14022500,17,-118.7744269,45.54901858,461.84436549965886,-118.725,45.525,477.89627,3.4756103,not_nested
hysets_12433200,17,-117.858294,47.8632201,466.6661032054824,-117.825,47.875,435.65442,6.6453695,nested_downstream
hysets_12399600,17,-117.7508158,48.92963378,493.7067984357258,-117.725,48.875,490.1188,0.7267436,not_nested
hysets_12049000,17,-123.129067,48.14425967,510.2734339751788,-123.175,48.075,498.78937,2.2505717,nested_downstream
hysets_14034350,17,-119.9261464,45.84152055,511.2059323639096,-119.925,45.875,560.1773,9.579578,not_nested
hysets_14223500,17,-122.8153843,46.044836,511.9484242636311,-122.775,46.025,515.9362,0.77894425,not_nested
hysets_14305500,17,-123.8873348,44.7151172,525.0135456830182,-123.875,44.725,483.53113,7.90121,not_nested
hysets_10366000,17,-119.9627248,42.07211128,528.2340806818049,-119.975,42.075,529.3126,0.20418075,not_nested
hysets_10396000,17,-118.8675,42.7908333,531.4251213274895,-118.875,42.775,523.72095,1.4497175,not_nested
hysets_14323100,17,-123.8151035,43.78456248,532.9324323076024,-123.825,43.825,536.5609,0.68085164,not_nested
hysets_12173500,17,-120.970672,48.70818646,536.4204093906505,-120.975,48.725,573.20264,6.856977,not_nested
hysets_12126500,17,-122.2109588,47.75537598,547.7622511886988,-122.175,47.775,542.8295,0.90052557,nested_downstream
hysets_14128500,17,-121.794799,45.7267837,555.0888294242586,-121.825,45.775,560.944,1.0548156,nested_downstream
hysets_14036600,17,-120.4356062,45.7484605,559.5485147603125,-120.425,45.775,582.4982,4.1014686,not_nested
hysets_12513000,17,-118.863334,46.66347327,600.3551772354521,-118.875,46.675,615.235,2.4785032,not_nested
hysets_12041200,17,-124.2510329,47.80674726,653.7520407730586,-124.225,47.825,666.1295,1.8933024,nested_downstream
hysets_10371500,17,-120.0016156,42.18905386,657.2903286501731,-120.025,42.175,665.2808,1.2156695,nested_downstream
hysets_13340760,17,-115.8473748,46.90435145,665.8082653667818,-115.825,46.925,633.984,4.779796,not_nested
hysets_14137002,17,-122.1373068,45.3995642,675.4793233961228,-122.125,45.375,697.1131,3.2027316,nested_downstream
hysets_12039500,17,-123.8893446,47.4575863,685.3547669097578,-123.875,47.475,669.0939,2.372629,nested_downstream
hysets_10384000,17,-120.5699722,42.68459668,690.1460824311829,-120.625,42.625,753.1105,9.123346,not_nested
hysets_14400000,17,-124.1873107,42.12344278,701.567454138203,-124.125,42.175,687.7599,1.968101,not_nested
hysets_12442300,17,-119.6484071,48.8526525,703.0132243931971,-119.625,48.875,714.6734,1.658597,nested_downstream
hysets_14120000,17,-121.5488,45.6545,720.1222080367631,-121.625,45.625,695.23224,3.4563515,not_nested
hysets_14327000,17,-124.1067685,43.0706656,731.5325788223719,-124.075,43.075,745.03253,1.8454323,nested_downstream
hysets_14025000,17,-118.8802689,45.6526305,735.1573327548404,-118.825,45.575,805.0218,9.503332,not_nested
hysets_14032000,17,-119.3122394,45.5442902,741.6421679229563,-119.275,45.525,783.542,5.6496034,not_nested
